Unnamed: 0,Median Income,Age of House,Average Rooms,Average Bedrooms,Population,Average Occupancy,Latitude,Longitude,Price,Postal_Code,Extra_Noise,Random,Average_NotBedrooms
2591,2.4321,26.0,5.100760456273764,1.0551330798479088,1353.0,2.5722433460076046,40.88,-124.09,0.821,94889,-0.5324589840683974,47.233636089573274,4.0456273764258555
2592,2.7321,18.0,5.20258064516129,1.0296774193548388,1948.0,2.5135483870967743,40.9,-124.1,0.926,93591,0.6580675755568536,90.76330295564058,4.172903225806451
2593,3.3462,52.0,6.465116279069767,1.2151162790697674,544.0,3.1627906976744184,40.81,-124.23,0.508,92147,-0.21462066538522007,40.95574508726095,5.25
2594,2.5667,12.0,4.764840182648402,0.9680365296803652,1603.0,3.6598173515981736,40.88,-124.06,1.395,96895,-2.024953334893217,51.4085074787077,3.7968036529680367
2595,3.0469,25.0,6.386666666666667,1.149333333333333,983.0,2.6213333333333333,40.66,-123.74,1.36,94573,-1.5883692482505825,69.52892222706294,5.237333333333334
2596,1.6667,13.0,4.015923566878981,1.144904458598726,1381.0,2.199044585987261,40.91,-124.08,0.788,95718,0.7220269583564439,52.056064109546,2.871019108280255
2597,2.0644,24.0,5.763285024154589,1.3647342995169085,1058.0,2.555555555555556,41.03,-123.76,0.798,93369,-1.6372279069240634,18.933564791632797,4.398550724637681
2598,1.0486,31.0,5.974522292993631,1.515923566878981,425.0,2.707006369426752,41.32,-123.85,0.367,90939,0.7488211811807782,31.7070618044912,4.45859872611465
2599,1.8208,19.0,5.426997245179064,1.18732782369146,1166.0,3.212121212121212,41.09,-123.72,0.5,90525,0.12477348791115626,9.229446813880527,4.239669421487604
2600,1.4911,19.0,5.495412844036697,1.1743119266055049,1033.0,3.159021406727829,41.11,-123.63,0.592,96477,-0.1702845318258011,43.26134972172978,4.321100917431193
2601,1.8065,22.0,5.984848484848484,1.4090909090909092,686.0,2.5984848484848486,41.3,-123.66,0.627,90001,-0.08147417319827278,60.939209308632805,4.575757575757575
2602,2.1542,17.0,7.045045045045045,1.554054054054054,517.0,2.328828828828829,41.01,-123.52,0.838,90374,0.5147580201800833,11.852994426914066,5.490990990990991
2603,2.0156,29.0,5.25,1.219387755102041,509.0,2.596938775510204,41.36,-124.08,0.628,92340,-1.1774859736064411,63.0587121470129,4.030612244897959
2604,2.4708,22.0,5.645328719723183,1.3823529411764706,1384.0,2.394463667820069,41.13,-124.06,1.194,96980,0.04229109399772563,89.28721397521093,4.262975778546712
2605,3.0208,32.0,5.151515151515151,1.085858585858586,421.0,2.1262626262626263,41.06,-124.14,1.434,94005,-1.1395027940812656,33.77237329855196,4.065656565656566
2606,1.9741,26.0,4.4135135135135135,1.027027027027027,890.0,2.4054054054054053,41.04,-124.1,0.979,93052,0.16364477600286786,22.203309621881985,3.3864864864864863
2607,3.538,21.0,5.026578073089701,1.0598006644518272,943.0,3.132890365448505,40.97,-124.01,1.027,94648,0.6464767861983517,89.3006063841903,3.966777408637874
2608,2.9485,29.0,5.37218045112782,1.0075187969924813,672.0,2.526315789473684,40.92,-124.0,0.988,92365,0.16594586281231494,69.19452358975487,4.364661654135339
2609,2.4559,28.0,4.681528662420382,1.070063694267516,811.0,2.582802547770701,40.89,-124.01,0.756,91525,0.6086021639305891,10.539486805655384,3.611464968152866
2610,2.6923,41.0,5.116071428571429,1.1071428571428572,844.0,2.511904761904762,40.88,-123.98,0.842,95947,-0.7000148350932873,40.811195206173245,4.008928571428571
2611,3.2891,28.0,5.781818181818182,1.1772727272727272,519.0,2.359090909090909,40.93,-123.88,1.063,94476,-0.06218005432057701,67.40895997545488,4.604545454545455
2612,2.1726,23.0,4.287179487179487,0.9871794871794872,1060.0,2.717948717948718,41.02,-124.16,0.755,91646,-0.237975813124896,57.43838749754547,3.3
2613,2.6847,18.0,5.704152249134948,1.1453287197231834,1554.0,2.688581314878893,40.99,-124.08,1.113,90013,-0.3034393871369916,61.85471193498731,4.5588235294117645
2614,3.1406,20.0,5.48469387755102,1.0918367346938775,529.0,2.6989795918367347,40.95,-124.16,0.96,94599,-0.8006411644518884,56.71351739739261,4.392857142857142
2615,2.96,19.0,5.0701754385964914,1.067251461988304,866.0,2.5321637426900585,40.95,-124.11,0.817,92278,-0.4318225494249425,79.80613653048903,4.002923976608187
2616,2.5893,18.0,4.766949152542373,1.0254237288135593,1248.0,2.6440677966101696,40.95,-124.09,0.996,96104,-1.112704595006501,32.042695679697864,3.7415254237288136
2617,3.5076,25.0,5.188720173535792,1.0281995661605206,1298.0,2.8156182212581347,40.93,-124.11,0.736,93155,-1.6941546618245804,70.8462347899363,4.160520607375272
2618,2.7639,17.0,4.652661064425771,0.9215686274509804,948.0,2.655462184873949,40.93,-124.11,0.902,90129,-0.7007166605407599,99.10794424942843,3.73109243697479
2619,2.3147,18.0,4.626865671641791,1.0298507462686568,941.0,2.808955223880597,40.94,-124.08,0.701,93814,0.6259596487811641,38.99588577811804,3.597014925373134
2620,2.8182,12.0,5.404761904761905,1.0627705627705628,1153.0,2.4956709956709955,40.92,-124.09,1.269,94933,0.2340659910556799,79.10483145547931,4.341991341991342
2621,5.0329,14.0,8.022099447513812,1.198895027624309,516.0,2.850828729281768,40.94,-124.05,1.656,93216,-1.2566032042472546,24.610923713617105,6.823204419889502
2622,1.8993,17.0,4.699367088607595,1.0917721518987342,823.0,2.604430379746836,40.95,-124.1,0.784,92938,-0.40601135338038663,28.189671228404933,3.6075949367088604
2623,2.9911,23.0,5.434108527131783,1.062015503875969,1019.0,2.6330749354005167,40.81,-124.07,1.197,93928,0.6924643413643276,93.48638741835431,4.372093023255814
2624,3.8095,28.0,5.874581939799331,1.060200668896321,1658.0,2.772575250836121,40.72,-124.02,1.199,92040,-0.44849136978710036,2.5938356248688788,4.814381270903009
2625,3.9659,33.0,5.322314049586777,1.0661157024793388,334.0,2.760330578512397,40.73,-124.1,1.118,90027,-1.4177661931289058,21.742734486082927,4.256198347107438
2626,4.0357,17.0,6.472843450479234,1.0798722044728437,873.0,2.789137380191693,40.74,-124.17,1.289,92113,2.2576285464143426,48.29206978120031,5.39297124600639
2627,2.8446,18.0,5.131212723658051,0.9920477137176938,1375.0,2.7335984095427435,40.72,-124.14,1.005,91252,-0.1669588306529502,40.184762170418644,4.139165009940357
2628,4.2054,23.0,5.321100917431193,1.073394495412844,320.0,2.9357798165137616,40.67,-124.14,1.306,94356,-1.1635788999990166,62.916973123503126,4.247706422018348
2629,3.5363,21.0,5.8580246913580245,1.0864197530864197,2907.0,2.990740740740741,40.73,-124.19,0.901,92046,0.17126352582019327,19.272205036038194,4.771604938271604
2630,1.6528,32.0,4.544776119402985,1.2350746268656716,620.0,2.313432835820896,40.75,-124.21,0.581,95568,-0.0856033323127354,7.054700436853134,3.3097014925373136
2631,2.5179,36.0,5.051612903225807,1.135483870967742,1194.0,2.567741935483871,40.69,-124.27,0.79,95543,-1.541478104914368,36.933339780475706,3.9161290322580644
2632,3.0536,35.0,5.318435754189944,0.994413407821229,480.0,2.681564245810056,40.62,-124.18,1.07,94555,0.09336886080316495,52.435524214418095,4.324022346368715
2633,2.8958,32.0,5.758122743682311,1.1155234657039712,706.0,2.5487364620938626,40.62,-124.17,0.864,94023,0.9837355113956464,56.20018370849114,4.64259927797834
2634,2.5804,43.0,5.4781491002570695,1.025706940874036,910.0,2.339331619537275,40.62,-124.13,0.921,94396,-0.23291020749024438,60.14935235424667,4.4524421593830334
2635,2.4519,39.0,4.527397260273973,0.9691780821917808,642.0,2.198630136986301,40.6,-124.16,0.851,93374,-2.0601985472166997,54.866199576155495,3.558219178082192
2636,2.0938,39.0,5.59433962264151,1.1226415094339623,539.0,2.542452830188679,40.59,-124.15,0.796,96430,0.34192161058930365,24.57519709711876,4.471698113207547
2637,4.025,27.0,5.242009132420091,0.9406392694063926,521.0,2.3789954337899544,40.6,-124.14,1.281,93466,0.6029000452481538,76.45497359690017,4.301369863013699
2638,1.5625,22.0,4.358638743455497,1.0602094240837696,826.0,2.162303664921466,40.59,-124.14,0.668,93081,-0.5864120768279117,8.778026173939857,3.298429319371728
2639,2.178,17.0,5.111301369863014,1.0445205479452055,1544.0,2.643835616438356,40.59,-124.14,0.768,93778,-0.5790616013392247,19.835387955218298,4.066780821917808
2640,3.4408,32.0,5.3201133144475925,0.963172804532578,937.0,2.6543909348441925,40.59,-124.05,0.952,90629,2.2578563002576475,73.93780090191142,4.356940509915015
2641,2.7644,24.0,6.204166666666667,1.1520833333333331,1370.0,2.8541666666666665,40.55,-124.09,0.973,90269,-0.6582142988421027,27.97261341052517,5.052083333333334
2642,2.3167,31.0,5.980645161290322,1.1774193548387095,883.0,2.8483870967741933,40.57,-123.96,0.926,92639,-1.1218809663342515,49.34734416094052,4.8032258064516125
2643,1.7153,25.0,8.02788844621514,2.087649402390438,746.0,2.9721115537848606,40.48,-123.73,0.771,91993,0.02511408402601105,32.71977408555588,5.940239043824702
2644,2.6987,25.0,5.349295774647888,1.0056338028169014,891.0,2.5098591549295777,40.58,-124.14,0.925,95724,0.5748423257703992,50.69812116160032,4.343661971830986
2645,2.1354,29.0,5.096085409252669,1.0676156583629892,1314.0,2.3380782918149468,40.57,-124.14,0.751,95897,0.5324337287103161,34.665579994736504,4.02846975088968
2646,2.4896,33.0,5.711864406779661,0.9915254237288136,573.0,2.4279661016949152,40.57,-124.11,0.741,92891,-2.4680677543056952,99.42079899060504,4.720338983050848
2647,3.25,38.0,5.978021978021978,0.978021978021978,240.0,2.6373626373626373,40.55,-124.13,0.948,94957,-0.6607315058889722,35.747758935814666,5.0
2648,2.2357,30.0,5.152406417112299,1.0508021390374331,996.0,2.663101604278075,40.5,-124.1,0.723,93432,1.1528880451287398,62.70494173976454,4.101604278074866
2649,1.7574,42.0,4.722222222222222,1.0972222222222223,1300.0,2.5793650793650795,40.5,-124.1,0.575,91280,0.32668946534170584,88.83432176508774,3.625
2650,2.3947,38.0,5.5361596009975065,1.0623441396508728,1041.0,2.596009975062344,40.44,-124.09,0.705,96276,-1.235791411506426,63.793499436475045,4.473815461346634
2651,3.5345,52.0,4.513207547169811,0.8905660377358491,965.0,3.641509433962264,40.47,-124.1,0.55,95895,1.2424093078962049,56.58572551096086,3.6226415094339623
2652,2.6094,34.0,6.367088607594937,1.3481012658227849,443.0,2.8037974683544302,40.45,-124.03,0.713,95802,0.9648977191061778,56.92294547562082,5.018987341772152
2653,2.3571,52.0,6.008130081300813,1.067750677506775,907.0,2.4579945799458,40.58,-124.26,1.114,96656,-0.2966016080228718,49.64607109233855,4.940379403794037
2654,3.0806,52.0,6.193103448275863,1.0413793103448277,1152.0,2.648275862068965,40.54,-124.23,1.067,92360,0.8794671868111364,80.7580401404455,5.151724137931035
2655,3.0147,52.0,6.7407407407407405,1.1111111111111112,806.0,2.9851851851851854,40.54,-124.35,0.946,90575,1.9997558319580198,5.042407836138196,5.62962962962963
2656,1.9417,32.0,7.647058823529412,2.2406417112299466,434.0,2.320855614973262,40.28,-124.25,0.761,96099,-1.0543801952454162,88.51299079293277,5.406417112299465
2657,2.625,17.0,8.0920245398773,1.638036809815951,393.0,2.411042944785276,40.06,-124.08,1.356,91307,0.5554461822029292,58.62922202456428,6.45398773006135
2658,1.319,16.0,6.404907975460123,1.6411042944785277,816.0,2.503067484662577,40.22,-124.0,0.707,93192,1.9859447760880076,84.88732212557483,4.763803680981596
2659,2.0962,28.0,6.4132420091324205,1.3812785388127853,1093.0,2.4954337899543377,40.28,-123.84,0.74,93178,0.6530295532955295,1.0392702544208543,5.031963470319635
2660,1.725,31.0,5.158774373259053,1.2590529247910864,917.0,2.554317548746518,40.24,-123.68,0.543,96052,-0.7543828593643029,86.92764039616176,3.8997214484679668
2661,1.2227,19.0,5.039735099337748,1.3995584988962473,1184.0,2.613686534216336,40.16,-123.82,0.768,92734,0.23891324044138745,12.013751917326687,3.640176600441501
2662,2.087,33.0,6.141975308641976,1.2160493827160497,1221.0,2.5123456790123457,40.12,-123.82,0.824,96116,1.3698832599523623,72.12180063923992,4.9259259259259265
2663,1.9625,35.0,5.104477611940299,1.1865671641791045,900.0,2.238805970149253,40.11,-123.75,1.015,92212,-1.0157664669241608,41.652139288784376,3.9179104477611943
2664,2.1864,17.0,5.818443804034582,1.4293948126801153,899.0,2.590778097982709,40.05,-123.78,1.019,92352,-0.030096707290532855,68.10723910979245,4.389048991354467
2665,1.8793,38.0,5.744588744588745,1.1341991341991342,784.0,3.393939393939394,33.12,-115.52,0.608,93568,-0.2434828217817324,62.818973767736416,4.6103896103896105
2666,2.163,18.0,4.383399209486166,1.1185770750988142,1006.0,3.976284584980237,33.13,-115.52,0.534,91655,-0.6314116367541304,16.339654706724183,3.2648221343873516
2667,2.101,21.0,4.413793103448276,0.9396551724137931,890.0,3.836206896551724,33.12,-115.51,0.467,91579,0.24155486847639582,51.46137644475518,3.4741379310344827
2668,1.0,33.0,4.140939597315437,1.251677852348993,777.0,2.6073825503355703,33.19,-115.46,0.4,95943,-0.10071725405597709,27.723047319454075,2.8892617449664435
2669,1.6552,32.0,4.865853658536586,1.275609756097561,1069.0,2.607317073170732,33.24,-115.51,0.433,92203,0.6433501795697513,56.043684284801245,3.590243902439025
2670,2.4511,37.0,4.992957746478873,1.3169014084507042,390.0,2.7464788732394365,33.2,-115.6,0.725,91390,1.1409694942564317,73.8003283052844,3.676056338028169
2671,2.9,27.0,7.409836065573771,1.6885245901639343,258.0,4.229508196721311,33.09,-115.73,0.875,91742,-1.272830420453946,8.12584145818379,5.721311475409836
2672,2.0463,17.0,4.649769585253456,1.064516129032258,745.0,3.4331797235023043,33.04,-115.62,0.612,91925,0.0675310639804901,51.57624235310253,3.5852534562211984
2673,2.2969,20.0,4.873913043478261,1.0608695652173914,766.0,3.3304347826086955,33.04,-115.62,0.62,90619,-0.053126138754456785,61.762982076225846,3.8130434782608695
2674,3.3472,31.0,5.607142857142857,1.0892857142857142,152.0,2.7142857142857144,33.04,-115.6,0.917,91274,0.2034146733895821,29.536745359721383,4.517857142857142
2675,3.4038,29.0,5.881443298969073,1.134020618556701,684.0,3.525773195876289,32.99,-115.41,1.078,90956,-0.015470844767045444,95.30034827960071,4.747422680412372
2676,3.1979,17.0,5.461038961038961,0.948051948051948,473.0,3.071428571428572,32.96,-115.59,1.135,91939,-0.9806629122300344,52.03028255068295,4.512987012987013
2677,1.4583,32.0,4.681159420289855,1.107246376811594,1307.0,3.788405797101449,32.98,-115.52,0.586,93953,1.4547495353705886,18.25170898459327,3.573913043478261
2678,2.2054,21.0,4.120253164556962,1.0348101265822784,1244.0,3.9367088607594938,32.98,-115.52,0.664,92381,1.8807611462026483,10.778826179928402,3.0854430379746836
2679,1.7159,25.0,4.56283185840708,1.1221238938053095,2082.0,3.684955752212389,32.99,-115.53,0.622,90968,0.5468897034516844,54.16595491653655,3.44070796460177
2680,1.9088,20.0,4.422712933753943,0.9053627760252366,1104.0,3.482649842271293,32.99,-115.51,0.637,96654,0.5981017797611552,37.5238381126929,3.5173501577287065
2681,1.5372,23.0,3.760309278350515,0.961340206185567,1148.0,2.9587628865979383,32.99,-115.54,0.694,91316,0.13104916396117336,19.254709776838464,2.798969072164948
2682,1.9464,27.0,3.971128608923885,1.036745406824147,1121.0,2.942257217847769,32.98,-115.54,0.606,91043,0.9692032217790022,3.069848678577458,2.934383202099738
2683,4.3523,17.0,6.681102362204724,1.0551181102362204,911.0,3.5866141732283463,32.99,-115.54,0.96,90281,-2.4431453052307317,56.660008003788,5.625984251968504
2684,3.2593,24.0,5.422832980972516,1.120507399577167,1447.0,3.059196617336152,32.98,-115.55,0.808,92844,-0.00386227879186147,59.860023683366194,4.302325581395349
2685,3.0091,41.0,5.648837209302326,1.055813953488372,1188.0,2.7627906976744185,32.97,-115.54,0.708,96262,-0.5726270026955117,14.180260118146848,4.593023255813954
2686,2.4063,35.0,4.977987421383648,1.069182389937107,933.0,2.9339622641509435,32.97,-115.53,0.707,91058,0.14581809802128917,60.17380497703043,3.9088050314465406
2687,5.4349,33.0,6.294444444444444,1.0138888888888888,952.0,2.6444444444444444,32.98,-115.55,1.43,94293,1.092627565173108,95.19727547075985,5.280555555555555
2688,3.8177,21.0,5.140142517814727,1.1401425178147269,1164.0,2.7648456057007125,32.96,-115.56,1.072,92532,0.01903417621607687,97.82956099897395,4.0
2689,1.5217,34.0,4.374509803921568,1.068627450980392,1568.0,3.074509803921569,32.97,-115.53,0.603,93828,-0.36049233867067115,88.8492936557005,3.3058823529411763
2690,1.975,24.0,4.032418952618454,0.912718204488778,1416.0,3.5311720698254363,32.97,-115.52,0.664,95178,-1.4032710297404474,80.70785808357405,3.1197007481296763
2691,1.9911,10.0,5.57566765578635,1.1483679525222552,1376.0,4.083086053412463,32.97,-115.52,0.675,96980,-0.10927651221839026,20.936783671333124,4.427299703264095
2692,3.6528,34.0,6.640449438202247,1.5617977528089888,327.0,3.6741573033707855,32.82,-115.32,1.0,95280,0.6722776969106796,15.643518249593013,5.078651685393258
2693,6.2558,16.0,6.140540540540541,1.0594594594594595,481.0,2.6,32.76,-115.39,1.463,91008,-0.8410881270119684,44.49476022853545,5.081081081081082
2694,3.3182,19.0,6.283236994219653,0.9884393063583816,649.0,3.7514450867052025,32.86,-115.4,1.138,96834,-2.0033398570094416,61.963175131855245,5.294797687861271
2695,2.3594,23.0,5.301818181818182,1.069090909090909,866.0,3.149090909090909,32.81,-115.37,0.743,91229,2.274240151211362,85.0678684008378,4.2327272727272724
2696,1.9375,14.0,4.888888888888889,1.0344827586206895,867.0,3.32183908045977,32.82,-115.37,0.809,91035,0.3351754841006962,23.196304113680156,3.8544061302682
2697,3.5735,30.0,4.782089552238806,0.9611940298507464,1130.0,3.373134328358209,32.82,-115.37,0.711,94585,-0.2215735885909586,47.96479005203326,3.820895522388059
2698,1.9939,38.0,5.0588235294117645,1.053475935828877,1175.0,3.141711229946524,32.82,-115.38,0.658,90275,1.3909948052043724,64.74402419568459,4.005347593582887
2699,1.8958,35.0,5.240663900414938,1.0871369294605808,950.0,3.941908713692946,32.81,-115.38,0.675,92740,0.14147934148380373,44.55938545344191,4.153526970954357
2700,1.7604,32.0,4.384615384615385,1.1301775147928994,623.0,3.686390532544378,32.81,-115.37,0.686,92289,1.3320318116312337,45.41936770792843,3.2544378698224854
2701,3.2396,33.0,5.46,1.076,825.0,3.3,32.85,-115.57,0.623,91239,1.2463612158772228,22.511716102827904,4.384
2702,1.7411,17.0,4.223577235772358,1.0406504065040652,728.0,2.959349593495935,32.85,-115.57,0.635,95370,-1.2745208738851306,98.6660904911076,3.1829268292682924
2703,1.9531,29.0,4.190972222222222,1.0451388888888888,804.0,2.7916666666666665,32.84,-115.57,0.611,90125,0.4599946164130554,47.51932834074434,3.1458333333333335
2704,3.5282,31.0,5.26056338028169,1.017605633802817,959.0,3.376760563380281,32.83,-115.57,0.675,94065,1.7252856569693447,53.27419454054919,4.242957746478873
2705,4.875,20.0,6.483870967741935,1.1048387096774193,862.0,3.475806451612903,32.85,-115.59,0.908,94312,-0.998650690347807,21.855929128682906,5.379032258064516
2706,4.1293,3.0,5.221153846153846,1.016025641025641,1005.0,3.2211538461538463,32.87,-115.6,0.832,93868,-0.9863745920523426,51.413671833181866,4.205128205128204
